oid	wr_id	main_id	ra	dec	otype	vmag	identifier
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"Hilt 1108"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"HIP 110154"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"JP11  3473"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"[KW97] 62-24"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"LS III +55   34"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"MCW 1042"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"MR 116"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"PMSC 22150+5537AB"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"PPM  40485"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SAO  34301"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SBC7   906"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SBC9 1369"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"TIC 421782795"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"TYC 3986-1670-1"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UBV   19106"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UBV M  26320"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UCAC3 293-183215"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UCAC4 731-082747"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"V* GP Cep"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WEB 19770"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WISE J221845.60+560733.9"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WR 153"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WR 153ab"
100277	"WR 153"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"YZ  55 13041"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"2MASS J22184560+5607338"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"AG+55 1559"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"AGASC 522466352"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"ALS 12288"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"BD+55  2721"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"EM* CDS 1325"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"Gaia DR1 2006219974613696384"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"Gaia DR2 2006219978921880192"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"Gaia DR3 2006219978921880192"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"GCRV 14037"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"GEN# +1.00211853"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"GOS G102.78-00.65 01"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"GSC 03986-01670"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"HBHA 5705-92"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"HD 211853"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"HIC 110154"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"Hilt 1108"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"HIP 110154"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"JP11  3473"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"[KW97] 62-24"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"LS III +55   34"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"MCW 1042"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"MR 116"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"PMSC 22150+5537AB"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"PPM  40485"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SAO  34301"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SBC7   906"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"SBC9 1369"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"TIC 421782795"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"TYC 3986-1670-1"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UBV   19106"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UBV M  26320"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UCAC3 293-183215"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"UCAC4 731-082747"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"V* GP Cep"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WEB 19770"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WISE J221845.60+560733.9"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WR 153"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"WR 153ab"
100277	"WR 153ab"	"HD 211853"	334.69002398611	56.12608296649	"WR*"	9.236	"YZ  55 13041"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"2MASS J22162403+5537367"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"ALS 12252"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"CSI+55-22146"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"CSI+55-22147"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"EM* CDS 1318"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"Gaia DR1 2006109679851181696"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"Gaia DR2 2006109684163831296"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"Gaia DR3 2006109684151966720"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"GSC 03986-02068"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"HBHA 5704-12"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"HD 211564"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"JP11  3472"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"[KW97] 62-12"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"LF  4 +55   83"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"LS III +55   30"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"MR 115"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"TIC 330741403"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"TYC 3986-2068-1"
101209	"WR 152"	"HD 211564"	334.10013285239	55.62687988062001	"WR*"	11.61	"WR 152"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"2MASS J22365395+5654208"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"AG+56 1596"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"ALS 12520"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"BD+56  2818"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"EM* CDS 1373"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"Gaia DR1 2006888821278386688"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"Gaia DR2 2006888825592397440"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"Gaia DR3 2006888825592397440"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"GCRV 14210"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"GEN# +1.00214419"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"GSC 03991-01076"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"HD 214419"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"HIC 111633"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"Hilt 1147"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"HIP 111633"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"JP11  3508"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"[KW97] 64-23"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"LS III +56   80"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"MCW 1064"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"MR 118"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"PPM  40872"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"SAO  34622"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"SBC7   921"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"SBC9 1388"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"SV* HV 11086"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"TIC 416028609"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"TYC 3991-1076-1"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"UBV   21543"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"UCAC3 294-197545"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"UCAC4 735-088860"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"V* CQ Cep"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"WEB 19954"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"WISE J223653.96+565420.9"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"WR 155"
101996	"WR 155"	"HD 214419"	339.22481179277	56.90583033062	"WR*"	8.996	"YZ  56 13295"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"1ES 2018+43.6"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"1RXS J202028.5+435111"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"2MASS J20202798+4351164"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"ADS 13736 A"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"AG+43 1809"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"AKARI-IRC-V1 J2020280+435114"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"ALS 11192"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"BD+43  3571"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"** BU 1207A"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"CCDM J20205+4351A"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"CEL   5033"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"CMC  413912"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"CSI+43  3571  1"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"DO 38301"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"EM* CDS 1159"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"Gaia DR1 2081261368330789632"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"Gaia DR2 2081261372633822592"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"Gaia DR3 2081261372633822592"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"GC 28303"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"GCRV 12706"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"GOS G080.93+04.18 01"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"GSC 03164-01678"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"HD 193793"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"HIC 100287"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"HIP 100287"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"IDS 20171+4332 A"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"IRAS 20187+4341"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"JP11  3234"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"[KW97] 45-31"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"LS III +43    7"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"MCW  874"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"MR 107"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"NSV 13030"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"PLX 4850"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"PPM  59749"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"SAO  49491"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"SBC9 1232"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"[SKV93] 4-61"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"SKY# 38412"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"TD1 26580"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"TIC 193109650"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"TYC 3164-1678-1"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"UBV   17647"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"UBV M  24766"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"UCAC3 268-193927"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"V* V1687 Cyg"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"WDS J20205+4351A"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"WEB 18089"
115171	"WR 140"	"HD 193793"	305.11656579529	43.85452412229001	"WR*"	6.85	"WR 140"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"2MASS J22093343+5744305"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"ALS 12163"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"CSI+57-22078"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"CSI+57-22093"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"EM* CDS 1307"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"EM* VES  923"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"Gaia DR2 2198726735323427072"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"Gaia DR3 2198726735325037440"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"GCRV 72911"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"GCRV 80225"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"GEN# +6.20055923"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"GSC 03977-00446"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"HBHA 5704-45"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"[KW97] 61-44"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"LS III +57   26"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"MR 114"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"SBC9 1359"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"SSTSMOGA G102.6571+01.3887"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"TIC 329136425"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"UCAC4 739-078407"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"V* CX Cep"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"WEB 19655"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"WISE J220933.43+574430.5"
122123	"WR 151"	"MR 114"	332.38934622918	57.741813301	"WR*"	12.078	"WR 151"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"2MASS J23001010+6055385"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"AC +60 38562-0"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"ALS 12730"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"AP J23001010+6055385"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"[B53]  35"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"CSI+60-22581"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"EM* CDS 1431"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"EM* CDS 5181"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"EM* GGR  124"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"Gaia DR1 2014674222596498176"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"Gaia DR2 2014674226896884864"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"Gaia DR3 2014674226896884864"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"GCRV 73711"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"GSC 04278-00506"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"HBHA 6206-19"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"HIC 113569"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"HIP 113569"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"[KW97] 66-51"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"LS III +60   30"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"[MO2001]  43"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"MR 119"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"SSTSMOGA G109.8240+00.9194"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"TIC 434333256"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"TYC 4278-506-1"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"UCAC3 302-170388"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"UCAC4 755-076188"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"WISE J230010.12+605538.4"
126289	"WR 156"	"MR 119"	345.04218912176	60.92733635285	"WR*"	10.844	"WR 156"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"[B53]  93"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"Cl* Mrk   50    BVC       2"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"Gaia DR2 2013906561629759232"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"Gaia DR3 2013906561629759232"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"HD 219460B"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"LS III +60   55"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"MR 120"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"TYC 4279-2192-2"
126376	"WR 157"	"HD 219460B"	348.8022725793358	60.45027798647501	"WR*"	10.75	"WR 157"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"2MASS J01052303+6025188"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"ALS  6453"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"BSD   8-533"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"CSI+60-01022"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"EM* CDS  113"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"Gaia DR2 426378793807948032"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"Gaia DR3 426378793809476096"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"GSC 04017-01829"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"HBHA 6209-24"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"HD   6327"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"HIC   5100"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"HIP 5100"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"JP11   452"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"[KW97]  4-42"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"LS   I +60  137"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"MR   2"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"TIC 52428793"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"TYC 4017-1829-1"
133362	"WR   2"	"HD   6327"	16.345962184190416	60.42191685473223	"WR*"	11.33	"WR   2"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"2MASS J01385562+5809227"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"2XMM J013855.5+580922"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"ALS  6662"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"CSI+57-01355"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"CSI+57-01356"
134836	"WR   3"	"HD   9974"	24.731780873789997	58.156298279519994	"WR*"	10.69	"EM* CDS  173"
