oid	hd_id	sao_id
836732	"HD  39046"	"SAO  58506"
838513	"HD  39047"	"SAO  77630"
838543	"HD  39048"	"SAO  77628"
839563	"HD  39049"	"SAO  77627"
1414546	"HD   3905"	"SAO 109374"
843687	"HD  39050"	"SAO 113188"
844021	"HD  39051"	"SAO 113186"
844031	"HD  39052"	"SAO 113183"
844385	"HD  39053"	"SAO 113185"
5610127	"HD  39054"	"SAO 150844"
846931	"HD  39055"	"SAO 150841"
833958	"HD  39057"	"SAO 196195"
2980204	"HD  39059"	"SAO 217540"
1389375	"HD   3906"	"SAO 109373"
2997572	"HD  39060"	"SAO 234134"
3023157	"HD  39061"	"SAO 234130"
3036865	"HD  39062"	"SAO 249350"
319964	"HD  39063"	"SAO  13648"
322208	"HD  39064"	"SAO  40667"
835683	"HD  39065"	"SAO  58512"
842876	"HD  39066"	"SAO  94910"
844386	"HD  39067"	"SAO 113189"
844402	"HD  39068"	"SAO 113187"
845948	"HD  39069"	"SAO 132576"
846551	"HD  39070"	"SAO 150845"
846923	"HD  39071"	"SAO 150843"
847643	"HD  39072"	"SAO 170871"
321414	"HD  39075"	"SAO  25433"
835675	"HD  39076"	"SAO  40663"
837299	"HD  39077"	"SAO  58508"
838533	"HD  39078"	"SAO  77636"
843281	"HD  39079"	"SAO  94912"
1315404	"HD   3908"	"SAO 147402"
843667	"HD  39080"	"SAO 113197"
843673	"HD  39081"	"SAO 113194"
844024	"HD  39082"	"SAO 113191"
846560	"HD  39085"	"SAO 150846"
849006	"HD  39086"	"SAO 196200"
849345	"HD  39087"	"SAO 196198"
1287456	"HD   3909"	"SAO 166489"
2997466	"HD  39090"	"SAO 234136"
3210106	"HD  39091"	"SAO 258421"
321154	"HD  39092"	"SAO  25435"
835426	"HD  39093"	"SAO  40666"
836013	"HD  39094"	"SAO  58517"
836674	"HD  39095"	"SAO  58514"
837760	"HD  39096"	"SAO  77638"
841636	"HD  39097"	"SAO  94920"
842104	"HD  39098"	"SAO  94914"
842858	"HD  39099"	"SAO  94916"
1344643	"HD    391"	"SAO 128605"
1225363	"HD   3910"	"SAO 192679"
842877	"HD  39100"	"SAO  94915"
843282	"HD  39101"	"SAO  94917"
844032	"HD  39102"	"SAO 113195"
844403	"HD  39103"	"SAO 113196"
845592	"HD  39104"	"SAO 132577"
845592	"HD  39104A"	"SAO 132577"
847645	"HD  39105"	"SAO 170876"
847644	"HD  39107"	"SAO 170875"
834236	"HD  39108"	"SAO 196197"
3010746	"HD  39110"	"SAO 234137"
3036866	"HD  39111"	"SAO 249351"
3178248	"HD  39112"	"SAO 256225"
321943	"HD  39113"	"SAO  25431"
836060	"HD  39114"	"SAO  58520"
836733	"HD  39115"	"SAO  58515"
837300	"HD  39116"	"SAO  58516"
841643	"HD  39117"	"SAO  94922"
844387	"HD  39118"	"SAO 113198"
844387	"HD  39119"	"SAO 113198"
847285	"HD  39121"	"SAO 170882"
848306	"HD  39122"	"SAO 170878"
849000	"HD  39123"	"SAO 196204"
849008	"HD  39124"	"SAO 196205"
834622	"HD  39125"	"SAO 196201"
834833	"HD  39126"	"SAO 196199"
2980207	"HD  39127"	"SAO 217545"
2980212	"HD  39128"	"SAO 234140"
3010747	"HD  39129"	"SAO 234139"
3010747	"HD  39129A"	"SAO 234139"
3273900	"HD   3913"	"SAO 258234"
3010749	"HD  39130"	"SAO 234138"
3010766	"HD  39131"	"SAO 234135"
3151286	"HD  39132"	"SAO 256229"
321155	"HD  39134"	"SAO  25438"
836707	"HD  39136"	"SAO  58518"
837317	"HD  39137"	"SAO  77643"
842105	"HD  39139"	"SAO  94923"
1556342	"HD   3914"	"SAO  36585"
843283	"HD  39140"	"SAO  94921"
843674	"HD  39141"	"SAO 113201"
844404	"HD  39142"	"SAO 113200"
846232	"HD  39143"	"SAO 150848"
847292	"HD  39144"	"SAO 170885"
847291	"HD  39145"	"SAO 170884"
848304	"HD  39146"	"SAO 170881"
848704	"HD  39147"	"SAO 170877"
849009	"HD  39148"	"SAO 196206"
834887	"HD  39149"	"SAO 217548"
1404744	"HD   3915"	"SAO 109375"
321156	"HD  39151"	"SAO  25440"
835401	"HD  39152"	"SAO  40670"
835416	"HD  39153"	"SAO  40671"
835722	"HD  39154"	"SAO  40669"
838534	"HD  39155"	"SAO  77641"
842886	"HD  39156"	"SAO  94924"
843278	"HD  39157"	"SAO  94925"
844896	"HD  39159"	"SAO 132578"
1389263	"HD   3916"	"SAO 128902"
845249	"HD  39160"	"SAO 132581"
845260	"HD  39161"	"SAO 132580"
846557	"HD  39162"	"SAO 150851"
849002	"HD  39163"	"SAO 196208"
331072	"HD  39164"	"SAO    987"
320625	"HD  39165"	"SAO  13649"
321188	"HD  39166"	"SAO  25439"
838545	"HD  39167"	"SAO  77642"
841637	"HD  39168"	"SAO  94927"
844890	"HD  39169"	"SAO 132583"
1257903	"HD   3917"	"SAO 166490"
7062717	"HD  39170"	"SAO 132585"
846927	"HD  39171"	"SAO 150850"
847281	"HD  39172"	"SAO 170891"
847286	"HD  39173"	"SAO 170890"
848307	"HD  39174"	"SAO 170887"
848706	"HD  39175"	"SAO 170886"
848705	"HD  39176"	"SAO 170883"
2980209	"HD  39177"	"SAO 217547"
3010767	"HD  39178"	"SAO 234141"
1209772	"HD   3918"	"SAO 192680"
321694	"HD  39180"	"SAO  25436"
322235	"HD  39181"	"SAO  40673"
835744	"HD  39182"	"SAO  58524"
836818	"HD  39183"	"SAO  58521"
838642	"HD  39184"	"SAO  77647"
843668	"HD  39186"	"SAO 113203"
844025	"HD  39187"	"SAO 113202"
845949	"HD  39188"	"SAO 132584"
845951	"HD  39189"	"SAO 132582"
3214546	"HD   3919"	"SAO 215194"
847638	"HD  39190"	"SAO 170892"
849346	"HD  39191"	"SAO 196209"
850202	"HD  39192"	"SAO 217551"
3010728	"HD  39193"	"SAO 234143"
3108657	"HD  39194"	"SAO 256232"
3225462	"HD  39197"	"SAO 258420"
837393	"HD  39199"	"SAO  77648"
1277049	"HD    392"	"SAO 166073"
837394	"HD  39200"	"SAO  77649"
843301	"HD  39201"	"SAO 113205"
846928	"HD  39204"	"SAO 150852"
847282	"HD  39205"	"SAO 170896"
847287	"HD  39206"	"SAO 170893"
850203	"HD  39207"	"SAO 217553"
837395	"HD  39208"	"SAO  77650"
842127	"HD  39209"	"SAO  94931"
843285	"HD  39210"	"SAO  94930"
847653	"HD  39212"	"SAO 170894"
849643	"HD  39213"	"SAO 196210"
849933	"HD  39214"	"SAO 217555"
850204	"HD  39215"	"SAO 217554"
3023136	"HD  39216"	"SAO 234142"
320626	"HD  39218"	"SAO  13651"
320982	"HD  39219"	"SAO  13650"
3261215	"HD   3922"	"SAO 248233"
320931	"HD  39220"	"SAO  25447"
321409	"HD  39221"	"SAO  25442"
321724	"HD  39222"	"SAO  25441"
836055	"HD  39223"	"SAO  58530"
836391	"HD  39224"	"SAO  58526"
836410	"HD  39225"	"SAO  58528"
837418	"HD  39226"	"SAO  77651"
841687	"HD  39227"	"SAO  94934"
842915	"HD  39228"	"SAO  94933"
843302	"HD  39229"	"SAO 113209"
222916	"HD   3923"	"SAO  11341"
845597	"HD  39230"	"SAO 132586"
846562	"HD  39231"	"SAO 150857"
846924	"HD  39232"	"SAO 150855"
848310	"HD  39234"	"SAO 170897"
849644	"HD  39235"	"SAO 196213"
849646	"HD  39236"	"SAO 196215"
836875	"HD  39237"	"SAO  58527"
845256	"HD  39238"	"SAO 132588"
132139	"HD   3924"	"SAO  21642"
847649	"HD  39240"	"SAO 170898"
848713	"HD  39241"	"SAO 196219"
849645	"HD  39242"	"SAO 196216"
2965125	"HD  39244"	"SAO 217556"
3178226	"HD  39245"	"SAO 256230"
3178251	"HD  39246"	"SAO 256228"
3178274	"HD  39248"	"SAO 256226"
321695	"HD  39249"	"SAO  25443"
1512697	"HD   3925"	"SAO  54088"
835404	"HD  39250"	"SAO  40681"
836392	"HD  39251"	"SAO  58531"
844121	"HD  39253"	"SAO 113211"
845942	"HD  39255"	"SAO 132587"
846563	"HD  39256"	"SAO 150859"
847639	"HD  39257"	"SAO 170902"
848305	"HD  39258"	"SAO 170899"
3052494	"HD  39259"	"SAO 249354"
1474900	"HD   3926"	"SAO  74206"
332030	"HD  39261"	"SAO    950"
843340	"HD  39262"	"SAO  94938"
843337	"HD  39263"	"SAO  94935"
845245	"HD  39264"	"SAO 132590"
846925	"HD  39265"	"SAO 150861"
847636	"HD  39266"	"SAO 170906"
848714	"HD  39267"	"SAO 196224"
321454	"HD  39270"	"SAO  25446"
321696	"HD  39271"	"SAO  25445"
322240	"HD  39272"	"SAO  40686"
836061	"HD  39273"	"SAO  58533"
837397	"HD  39274"	"SAO  77659"
837397	"HD  39274A"	"SAO  77659"
837396	"HD  39275"	"SAO  77660"
838666	"HD  39276"	"SAO  77653"
842176	"HD  39277"	"SAO  94940"
847288	"HD  39278"	"SAO 170908"
849350	"HD  39279"	"SAO 196220"
1423838	"HD   3928"	"SAO 109379"
850210	"HD  39280"	"SAO 217557"
3010729	"HD  39281"	"SAO 234145"
3106039	"HD  39282"	"SAO 249353"
321416	"HD  39283"	"SAO  25450"
838596	"HD  39284"	"SAO  77657"
839640	"HD  39285"	"SAO  77654"
839679	"HD  39286"	"SAO  94942"
842916	"HD  39287"	"SAO  94941"
843772	"HD  39288"	"SAO 113215"
844094	"HD  39289"	"SAO 113213"
1345513	"HD   3929"	"SAO 128903"
845311	"HD  39290"	"SAO 132592"
845658	"HD  39291"	"SAO 132591"
846930	"HD  39292"	"SAO 150864"
847640	"HD  39293"	"SAO 170910"
849011	"HD  39294"	"SAO 196225"
849348	"HD  39295"	"SAO 196221"
849351	"HD  39296"	"SAO 196223"
849934	"HD  39297"	"SAO 217558"
3067999	"HD  39298"	"SAO 249355"
319949	"HD  39299"	"SAO  13658"
1256757	"HD    393"	"SAO 166074"
1277964	"HD   3930"	"SAO 166492"
320640	"HD  39300"	"SAO  13657"
320641	"HD  39301"	"SAO  13654"
835728	"HD  39302"	"SAO  40684"
837398	"HD  39303"	"SAO  77661"
837419	"HD  39304"	"SAO  77664"
839680	"HD  39305"	"SAO  94948"
842936	"HD  39306"	"SAO  94944"
846634	"HD  39307"	"SAO 150867"
1257937	"HD   3931"	"SAO 166491"
849935	"HD  39310"	"SAO 217560"
850211	"HD  39312"	"SAO 217559"
836056	"HD  39314"	"SAO  58538"
836077	"HD  39315"	"SAO  58535"
836829	"HD  39316"	"SAO  58534"
842177	"HD  39317"	"SAO  94945"
846020	"HD  39318"	"SAO 150870"
846263	"HD  39319"	"SAO 150869"
3273952	"HD   3932"	"SAO 258232"
846982	"HD  39321"	"SAO 150865"
847734	"HD  39322"	"SAO 170913"
848365	"HD  39323"	"SAO 170912"
849936	"HD  39326"	"SAO 217562"
332038	"HD  39329"	"SAO    944"
106439	"HD   3933"	"SAO  21641"
836368	"HD  39330"	"SAO  58539"
842940	"HD  39331"	"SAO  94949"
847370	"HD  39332"	"SAO 170918"
848708	"HD  39333"	"SAO 170911"
849012	"HD  39334"	"SAO 196227"
850207	"HD  39335"	"SAO 217561"
850207	"HD  39335A"	"SAO 217561"
3010730	"HD  39336"	"SAO 234147"
3151399	"HD  39337"	"SAO 256234"
837365	"HD  39339"	"SAO  58537"
1591149	"HD   3934"	"SAO  36588"
837887	"HD  39340"	"SAO  77668"
843341	"HD  39341"	"SAO  94950"
843372	"HD  39343"	"SAO 113216"
843737	"HD  39344"	"SAO 113217"
845638	"HD  39347"	"SAO 132597"
845659	"HD  39348"	"SAO 132596"
1512705	"HD   3935"	"SAO  54090"
848366	"HD  39350"	"SAO 170919"
848387	"HD  39351"	"SAO 170916"
848752	"HD  39352"	"SAO 170914"
850209	"HD  39353"	"SAO 217563"
319927	"HD  39354"	"SAO  13663"
836830	"HD  39355"	"SAO  58541"
837421	"HD  39356"	"SAO  77674"
837857	"HD  39357"	"SAO  77675"
839642	"HD  39358"	"SAO  77667"
845000	"HD  39359"	"SAO 132600"
1414633	"HD   3936"	"SAO 109381"
846021	"HD  39361"	"SAO 150877"
847327	"HD  39363"	"SAO 170924"
847412	"HD  39364"	"SAO 170926"
847704	"HD  39365"	"SAO 170922"
847714	"HD  39366"	"SAO 170921"
848388	"HD  39367"	"SAO 170920"
849673	"HD  39368"	"SAO 196231"
3010770	"HD  39369"	"SAO 234146"
1370025	"HD   3937"	"SAO 128906"
3036867	"HD  39370"	"SAO 249357"
320627	"HD  39372"	"SAO  13659"
843738	"HD  39373"	"SAO 113222"
843773	"HD  39374"	"SAO 113219"
844083	"HD  39375"	"SAO 113218"
845660	"HD  39376"	"SAO 132599"
846303	"HD  39377"	"SAO 150874"
846960	"HD  39378"	"SAO 150873"
1355957	"HD   3938"	"SAO 128905"
848367	"HD  39380"	"SAO 170923"
849937	"HD  39381"	"SAO 217564"
836382	"HD  39382"	"SAO  58549"
846304	"HD  39383"	"SAO 150876"
846998	"HD  39384"	"SAO 150875"
847701	"HD  39385"	"SAO 170931"
847736	"HD  39386"	"SAO 170928"
849393	"HD  39387"	"SAO 196236"
3194377	"HD  39389"	"SAO 256227"
1345375	"HD   3939"	"SAO 128904"
321159	"HD  39390"	"SAO  25456"
838667	"HD  39391"	"SAO  77681"
839604	"HD  39392"	"SAO  77679"
839620	"HD  39393"	"SAO  77678"
841703	"HD  39394"	"SAO  94957"
842130	"HD  39395"	"SAO  94955"
843374	"HD  39396"	"SAO 113225"
843800	"HD  39397"	"SAO 113224"
844084	"HD  39398"	"SAO 113223"
844123	"HD  39399"	"SAO 113221"
165159	"HD   3940"	"SAO  11343"
844494	"HD  39400"	"SAO 113220"
844957	"HD  39401"	"SAO 132605"
845994	"HD  39403"	"SAO 132602"
846264	"HD  39404"	"SAO 150883"
847328	"HD  39405"	"SAO 170933"
847737	"HD  39406"	"SAO 170929"
320656	"HD  39408"	"SAO  13660"
320929	"HD  39409"	"SAO  25461"
106454	"HD   3941"	"SAO  21645"
321160	"HD  39410"	"SAO  25460"
321697	"HD  39411"	"SAO  25451"
322210	"HD  39413"	"SAO  40690"
322241	"HD  39414"	"SAO  40692"
835406	"HD  39415"	"SAO  40689"
838598	"HD  39416"	"SAO  77683"
839647	"HD  39417"	"SAO  77680"
844464	"HD  39418"	"SAO 113226"
845639	"HD  39419"	"SAO 132604"
1545241	"HD   3942"	"SAO  54092"
845995	"HD  39421"	"SAO 132603"
846984	"HD  39422"	"SAO 150880"
847350	"HD  39423"	"SAO 170934"
847371	"HD  39424"	"SAO 170936"
849394	"HD  39425"	"SAO 196240"
850241	"HD  39427"	"SAO 217565"
3036868	"HD  39428"	"SAO 249359"
320322	"HD  39429"	"SAO  13662"
1483829	"HD   3943"	"SAO  74207"
321455	"HD  39430"	"SAO  25454"
321712	"HD  39431"	"SAO  25452"
835431	"HD  39432"	"SAO  40691"
836062	"HD  39433"	"SAO  58551"
836063	"HD  39434"	"SAO  58552"
837927	"HD  39435"	"SAO  77687"
838615	"HD  39436"	"SAO  77684"
843774	"HD  39437"	"SAO 113228"
845044	"HD  39438"	"SAO 132608"
845664	"HD  39439"	"SAO 132606"
1435438	"HD   3944"	"SAO  92036"
845996	"HD  39440"	"SAO 132607"
846607	"HD  39441"	"SAO 150884"
846999	"HD  39442"	"SAO 150882"
849063	"HD  39443"	"SAO 196244"
849676	"HD  39444"	"SAO 196239"
850100	"HD  39445"	"SAO 196238"
3036905	"HD  39446"	"SAO 249360"
321456	"HD  39447"	"SAO  25455"
321698	"HD  39448"	"SAO  25457"
321945	"HD  39449"	"SAO  25453"
1389377	"HD   3945"	"SAO 109383"
836369	"HD  39450"	"SAO  58555"
837423	"HD  39451"	"SAO  77695"
838646	"HD  39452"	"SAO  77692"
839606	"HD  39453"	"SAO  77691"
839621	"HD  39454"	"SAO  77690"
841704	"HD  39455"	"SAO  94961"
842989	"HD  39456"	"SAO  94960"
845045	"HD  39457"	"SAO 132609"
845046	"HD  39458"	"SAO 132610"
1153495	"HD   3946"	"SAO 215197"
846961	"HD  39460"	"SAO 150885"
848738	"HD  39461"	"SAO 170935"
849677	"HD  39462"	"SAO 196243"
2997470	"HD  39463"	"SAO 234152"
3194352	"HD  39465"	"SAO 256231"
836079	"HD  39466"	"SAO  58553"
846596	"HD  39468"	"SAO 150888"
3214317	"HD   3947"	"SAO 215196"
848755	"HD  39470"	"SAO 170937"
849037	"HD  39471"	"SAO 196247"
849991	"HD  39473"	"SAO 217567"
3010751	"HD  39474"	"SAO 234150"
321962	"HD  39476"	"SAO  40698"
837680	"HD  39477"	"SAO  58556"
837680	"HD  39477A"	"SAO  58556"
837892	"HD  39478"	"SAO  77697"
843375	"HD  39479"	"SAO 113234"
3274450	"HD   3948"	"SAO 258236"
844124	"HD  39480"	"SAO 113229"
845692	"HD  39481"	"SAO 132611"
846962	"HD  39482"	"SAO 150887"
847779	"HD  39484"	"SAO 170941"
849038	"HD  39485"	"SAO 196248"
849962	"HD  39486"	"SAO 217568"
2980117	"HD  39488"	"SAO 217566"
2997458	"HD  39489"	"SAO 234155"
165293	"HD   3949"	"SAO  11342"
3194324	"HD  39490"	"SAO 256233"
836839	"HD  39491"	"SAO  58560"
837928	"HD  39492"	"SAO  77698"
842181	"HD  39493"	"SAO  94964"
843775	"HD  39495"	"SAO 113236"
844097	"HD  39496"	"SAO 113233"
844096	"HD  39497"	"SAO 113232"
844134	"HD  39498"	"SAO 113231"
845318	"HD  39499"	"SAO 132615"
1151617	"HD    395"	"SAO 214977"
45033	"HD   3950"	"SAO  21646"
847000	"HD  39500"	"SAO 150890"
847740	"HD  39501"	"SAO 170943"
847741	"HD  39502"	"SAO 170944"
848778	"HD  39503"	"SAO 196250"
839622	"HD  39507"	"SAO  77699"
842132	"HD  39508"	"SAO  94967"
842917	"HD  39509"	"SAO  94966"
1389378	"HD   3951"	"SAO 109387"
843740	"HD  39510"	"SAO 113238"
845047	"HD  39511"	"SAO 132616"
845695	"HD  39512"	"SAO 132612"
846286	"HD  39513"	"SAO 150897"
846597	"HD  39514"	"SAO 150896"
846610	"HD  39515"	"SAO 150895"
846609	"HD  39516"	"SAO 150893"
846963	"HD  39517"	"SAO 150892"
847351	"HD  39518"	"SAO 170947"
847351	"HD  39518A"	"SAO 170947"
1370045	"HD   3952"	"SAO 128908"
2965015	"HD  39522"	"SAO 217570"
3010793	"HD  39523"	"SAO 234154"
836372	"HD  39526"	"SAO  58566"
836384	"HD  39527"	"SAO  58565"
843741	"HD  39528"	"SAO 113240"
843776	"HD  39529"	"SAO 113239"
1329031	"HD   3953"	"SAO 128907"
846612	"HD  39530"	"SAO 150899"
846611	"HD  39531"	"SAO 150898"
848368	"HD  39533"	"SAO 170946"
848389	"HD  39534"	"SAO 170948"
849964	"HD  39535"	"SAO 217571"
321435	"HD  39537"	"SAO  25466"
321713	"HD  39538"	"SAO  25463"
843742	"HD  39539"	"SAO 113243"
1257904	"HD   3954"	"SAO 166494"
847352	"HD  39542"	"SAO 170950"
848758	"HD  39543"	"SAO 170945"
849039	"HD  39544"	"SAO 196256"
849678	"HD  39545"	"SAO 196252"
849965	"HD  39546"	"SAO 217574"
2997484	"HD  39547"	"SAO 234162"
2997484	"HD  39548"	"SAO 234162"
321161	"HD  39549"	"SAO  25471"
3231291	"HD   3955"	"SAO 232151"
321457	"HD  39550"	"SAO  25468"
321715	"HD  39551"	"SAO  25467"
321714	"HD  39552"	"SAO  25465"
835418	"HD  39553"	"SAO  40699"
842156	"HD  39555"	"SAO  94969"
844087	"HD  39556"	"SAO 113244"
844535	"HD  39557"	"SAO 113242"
845319	"HD  39558"	"SAO 132617"
846637	"HD  39559"	"SAO 150902"
3261628	"HD   3956"	"SAO 248235"
847329	"HD  39560"	"SAO 170957"
847353	"HD  39561"	"SAO 170956"
847716	"HD  39562"	"SAO 170954"
849992	"HD  39563"	"SAO 217573"
850243	"HD  39564"	"SAO 217572"
3010774	"HD  39565"	"SAO 234158"
3010775	"HD  39566"	"SAO 234157"
3068000	"HD  39567"	"SAO 249362"
842133	"HD  39569"	"SAO  94973"
3261464	"HD   3957"	"SAO 248234"
842948	"HD  39570"	"SAO  94968"
843779	"HD  39571"	"SAO 113247"
844498	"HD  39572"	"SAO 113246"
848390	"HD  39575"	"SAO 170953"
848739	"HD  39576"	"SAO 170952"
3010776	"HD  39577"	"SAO 234160"
3023137	"HD  39578"	"SAO 234159"
3036831	"HD  39579"	"SAO 234156"
3068033	"HD  39580"	"SAO 249361"
321163	"HD  39582"	"SAO  25474"
321178	"HD  39583"	"SAO  25473"
321189	"HD  39584"	"SAO  25475"
321690	"HD  39585"	"SAO  25470"
836885	"HD  39586"	"SAO  58569"
839757	"HD  39587"	"SAO  77705"
842953	"HD  39589"	"SAO  94974"
302802	"HD   3959"	"SAO    122"
843344	"HD  39590"	"SAO  94970"
843780	"HD  39591"	"SAO 113248"
846267	"HD  39594"	"SAO 150909"
846290	"HD  39595"	"SAO 150908"
846288	"HD  39596"	"SAO 150905"
848759	"HD  39598"	"SAO 170955"
849066	"HD  39599"	"SAO 196259"
3281683	"HD    396"	"SAO 231939"
1545248	"HD   3960"	"SAO  54099"
849396	"HD  39600"	"SAO 196257"
849967	"HD  39601"	"SAO 217577"
849993	"HD  39602"	"SAO 217576"
850257	"HD  39604"	"SAO 217575"
2997459	"HD  39606"	"SAO 234168"
3010732	"HD  39607"	"SAO 234165"
3036849	"HD  39608"	"SAO 249364"
1483838	"HD   3961"	"SAO  74214"
319932	"HD  39610"	"SAO  13666"
837426	"HD  39611"	"SAO  77708"
843347	"HD  39612"	"SAO  94975"
843748	"HD  39613"	"SAO 113250"
845697	"HD  39615"	"SAO 132618"
846638	"HD  39617"	"SAO 150906"
847718	"HD  39619"	"SAO 170959"
1451950	"HD   3962"	"SAO  92040"
849412	"HD  39621"	"SAO 196258"
849968	"HD  39622"	"SAO 217579"
850226	"HD  39624"	"SAO 217578"
2997460	"HD  39625"	"SAO 234170"
321417	"HD  39628"	"SAO  25477"
835434	"HD  39629"	"SAO  40705"
1451896	"HD   3963"	"SAO  92041"
836094	"HD  39630"	"SAO  58571"
841709	"HD  39631"	"SAO  94978"
843348	"HD  39632"	"SAO  94977"
845371	"HD  39633"	"SAO 132620"
845643	"HD  39634"	"SAO 132619"
846024	"HD  39635"	"SAO 150915"
848740	"HD  39636"	"SAO 170958"
849367	"HD  39637"	"SAO 196260"
850015	"HD  39638"	"SAO 217581"
2980137	"HD  39639"	"SAO 234172"
1355937	"HD   3964"	"SAO 128909"
2997485	"HD  39640"	"SAO 234169"
3036850	"HD  39641"	"SAO 249365"
319950	"HD  39642"	"SAO  13667"
322212	"HD  39643"	"SAO  40712"
837860	"HD  39644"	"SAO  77711"
838670	"HD  39645"	"SAO  77710"
845630	"HD  39647"	"SAO 132622"
845998	"HD  39648"	"SAO 132621"
846964	"HD  39649"	"SAO 150914"
1345527	"HD   3965"	"SAO 128910"
846986	"HD  39650"	"SAO 150912"
847744	"HD  39651"	"SAO 170963"
848403	"HD  39652"	"SAO 170960"
849996	"HD  39654"	"SAO 217583"
850258	"HD  39655"	"SAO 217582"
321437	"HD  39658"	"SAO  25480"
1278031	"HD   3966"	"SAO 166495"
835710	"HD  39660"	"SAO  40707"
842157	"HD  39661"	"SAO  94980"
842157	"HD  39661A"	"SAO  94980"
842991	"HD  39662"	"SAO  94979"
843725	"HD  39663"	"SAO 113252"
845644	"HD  39664"	"SAO 132623"
846639	"HD  39666"	"SAO 150916"
846640	"HD  39667"	"SAO 150917"
848779	"HD  39668"	"SAO 196265"
849397	"HD  39669"	"SAO 196264"
1153511	"HD   3967"	"SAO 215198"
849680	"HD  39670"	"SAO 196261"
2980118	"HD  39673"	"SAO 217580"
3106221	"HD  39674"	"SAO 249363"
3151317	"HD  39675"	"SAO 256237"
321717	"HD  39676"	"SAO  25478"
837403	"HD  39677"	"SAO  77715"
839623	"HD  39678"	"SAO  77714"
841710	"HD  39679"	"SAO  94985"
842919	"HD  39680"	"SAO  94983"
842993	"HD  39681"	"SAO  94982"
843726	"HD  39682"	"SAO 113254"
843727	"HD  39683"	"SAO 113256"
843802	"HD  39684"	"SAO 113255"
844125	"HD  39685"	"SAO 113253"
845670	"HD  39686"	"SAO 132625"
846641	"HD  39688"	"SAO 150919"
846965	"HD  39689"	"SAO 150918"
847354	"HD  39690"	"SAO 170968"
847372	"HD  39691"	"SAO 170966"
848761	"HD  39692"	"SAO 170964"
849681	"HD  39693"	"SAO 196262"
3023138	"HD  39695"	"SAO 234171"
321419	"HD  39696"	"SAO  25481"
836096	"HD  39697"	"SAO  58575"
839681	"HD  39698"	"SAO  94986"
841731	"HD  39699"	"SAO  94989"
3281476	"HD    397"	"SAO 231941"
1493489	"HD   3970"	"SAO  74215"
842921	"HD  39700"	"SAO  94984"
844100	"HD  39701"	"SAO 113257"
845352	"HD  39702"	"SAO 132627"
846615	"HD  39703"	"SAO 150920"
846642	"HD  39704"	"SAO 150921"
847331	"HD  39705"	"SAO 170971"
849067	"HD  39706"	"SAO 196268"
332060	"HD  39709"	"SAO    960"
1404717	"HD   3971"	"SAO 109389"
320643	"HD  39710"	"SAO  13665"
835747	"HD  39711"	"SAO  58580"
837376	"HD  39712"	"SAO  58574"
837405	"HD  39713"	"SAO  77721"
843729	"HD  39714"	"SAO 113264"
845645	"HD  39716"	"SAO 132628"
847373	"HD  39717"	"SAO 170970"
849381	"HD  39718"	"SAO 196270"
849668	"HD  39719"	"SAO 196267"
1404728	"HD   3972"	"SAO 109392"
849682	"HD  39720"	"SAO 196266"
320930	"HD  39723"	"SAO  25488"
321420	"HD  39724"	"SAO  25485"
836385	"HD  39725"	"SAO  58579"
839624	"HD  39726"	"SAO  77717"
839650	"HD  39727"	"SAO  77718"
839682	"HD  39728"	"SAO  94991"
842182	"HD  39729"	"SAO  94990"
1345504	"HD   3973"	"SAO 128911"
843378	"HD  39730"	"SAO 113263"
844088	"HD  39731"	"SAO 113262"
845008	"HD  39732"	"SAO 132630"
846292	"HD  39733"	"SAO 150922"
847747	"HD  39734"	"SAO 170976"
848780	"HD  39735"	"SAO 196273"
849398	"HD  39736"	"SAO 196271"
849969	"HD  39737"	"SAO 217586"
3010733	"HD  39738"	"SAO 234173"
1329045	"HD   3974"	"SAO 147407"
333191	"HD  39740"	"SAO   5716"
321947	"HD  39742"	"SAO  25483"
321952	"HD  39743"	"SAO  40720"
322224	"HD  39744"	"SAO  40717"
836386	"HD  39745"	"SAO  58582"
837865	"HD  39746"	"SAO  77724"
845353	"HD  39747"	"SAO 132632"
845373	"HD  39748"	"SAO 132631"
845646	"HD  39749"	"SAO 132629"
1315395	"HD   3975"	"SAO 147408"
848762	"HD  39750"	"SAO 170973"
849685	"HD  39751"	"SAO 196269"
849700	"HD  39752"	"SAO 196274"
849700	"HD  39752A"	"SAO 196274"
2980101	"HD  39753"	"SAO 217584"
3010734	"HD  39754"	"SAO 234174"
3052476	"HD  39755"	"SAO 249366"
3151287	"HD  39756"	"SAO 256240"
843751	"HD  39758"	"SAO 113266"
1296245	"HD   3976"	"SAO 147405"
845322	"HD  39760"	"SAO 132633"
846599	"HD  39761"	"SAO 150924"
846987	"HD  39762"	"SAO 150923"
849068	"HD  39763"	"SAO 196278"
849368	"HD  39764"	"SAO 196276"
2965017	"HD  39766"	"SAO 217585"
836064	"HD  39769"	"SAO  58586"
1278018	"HD   3977"	"SAO 166496"
842957	"HD  39771"	"SAO  94993"
843782	"HD  39772"	"SAO 113269"
5549458	"HD  39773"	"SAO 113267"
5549458	"HD  39773A"	"SAO 113267"
844091	"HD  39774"	"SAO 113268"
844539	"HD  39775"	"SAO 113265"
845323	"HD  39776"	"SAO 132636"
845354	"HD  39777"	"SAO 132635"
850246	"HD  39778"	"SAO 217588"
1278032	"HD   3978"	"SAO 166497"
